0,1,2
1.616183593529501,-2.527118414465477,-1.6179482670929823
-1.7391113782313468,1.1401062031949705,1.105300742967798
0.2980544734248475,-0.25748358233406815,-0.3943905579819341
-0.7040696978955884,0.44757242881762577,0.2673431612931996
1.5686248867441712,-0.793078333982811,-0.7912302797180306
-0.24963598357991837,0.5346586576061928,0.36166017882622664
1.1629029365923353,-1.6171684263628545,-1.2585887243551674
1.2847008944606428,0.3103881853517165,0.12470449219965608
1.2079254155430637,-1.055339574223319,-0.9571758230023371
-0.5786586929611229,0.2827644171019624,0.09683877872520967
-0.3099776697469592,0.8701342041007553,0.7539177164254065
-1.9287643463350526,-0.9806816516522867,-0.9116895347661149
0.08505573896844898,1.466995988605777,1.5774242345804146
0.01601381107303416,0.8906158658157468,0.7794201911183966
1.4918075986590995,-1.055339574223319,-0.9571758230023371
-1.5969831781638253,1.4772804771060932,1.5931564436990817
0.6045716242467879,-0.3766402322549684,-0.48990943820663796
-1.226773135785542,0.5242629990014582,0.35024422771657815
1.5055295642516,-0.5173966130184681,-0.597255417499323
-1.4822007620168562,-0.9806816516522867,-0.9116895347661149
0.0015513232728159127,1.0829005768224953,1.0280405637184884
0.11127482126514403,0.22452794360009243,0.03901179479276928
0.2547161053004483,0.14529497284148507,-0.03769419930076167
1.5718548843486342,-0.8505701480301284,-0.8291031854431629
-0.496162354121319,-0.15406102476116496,-0.30789686440561487
-1.0425986277520531,-0.8505701480301284,-0.8291031854431629
1.5846883443157573,0.4922660709033311,0.3153754756438322
0.7490451528370894,1.3370875317518354,1.3834024436742665
0.35959171660356504,-0.04132167594925789,-0.20967785149407875
-0.6081764594489064,0.6501763391597616,0.4914408630770669
-1.4822007620168562,0.5550655112757297,0.3841951125473606
1.0670098818193485,0.6411409567653638,0.48109411683220465
-0.4213259385314799,-0.40950764517324334,-0.5154987095206262
1.6529216632659463,-0.9806816516522867,-0.9116895347661149
-0.8136831577341114,0.6591146292286577,0.5017095188105963
0.3395132392927102,-0.17867201768936333,-0.3287879783183638
-0.6081764594489064,0.7191335534322217,0.5715207507621806
0.2657371661244373,0.3629750652087426,0.1785386159907885
0.1615783076182681,-0.3147937418619314,-0.4408748990646049
-0.6707712919757415,1.0273469104125112,0.9544765067774739
-0.26927680941447174,0.917174116129193,0.8127652580357292
-0.09050023368045652,0.5749808357947801,0.4063480521162765
0.6793454961051636,0.2685923952088065,0.08265204855672995
1.5457667960299823,-2.0799137494558604,-1.4589340649134277
1.6099502520050435,-1.055339574223319,-0.9571758230023371
-0.0280904796172666,-2.527118414465477,-1.6179482670929823
0.8698816607723123,0.14529497284148507,-0.03769419930076167
-0.5786586929611229,0.7273658684656326,0.5812137272111612
-0.0280904796172666,0.35014271388492046,0.16530611960226735
-0.3310893295007356,0.7191335534322217,0.5715207507621806
0.3293150642002538,0.7673541406797748,0.6287047958915429
1.5621385726892405,-0.3147937418619314,-0.4408748990646049
0.28740328115643476,0.2685923952088065,0.08265204855672995
0.1975965635092892,-0.15406102476116496,-0.30789686440561487
1.221088176056768,-0.9128105759709395,-0.8691431292857197
-0.5227272520543792,2.364245424054119,3.176290938775408
-1.5969831781638253,1.1451220892514546,1.1121488686959233
0.6275849685972358,-0.10702489057466197,-0.2674254432961392
0.1615783076182681,-0.2303261653771235,-0.37200619867847695
-0.8136831577341114,-0.06262465496896842,-0.22855792122616633
0.4896297569825401,-0.04132167594925789,-0.20967785149407875
-2.2261056686987097,0.7435912054460398,0.6004016307687016
0.9508664119037186,-0.17867201768936333,-0.3287879783183638
0.3293150642002538,-0.10702489057466197,-0.2674254432961392
1.115991909157595,-0.2303261653771235,-0.37200619867847695
-0.6081764594489064,-0.2303261653771235,-0.37200619867847695
-0.496162354121319,1.4389638065314438,1.534823161150331
-1.098695935442089,0.6320062930032996,0.47066777827672257
-0.12343692397722174,-0.9806816516522867,-0.9116895347661149
-0.26927680941447174,1.3529544459034506,1.4066386421803552
-0.14038048472944648,0.7024214294849151,0.5519309638868706
-2.2261056686987097,1.8718118243782798,2.240017025309838
0.3889497529095007,0.1779267777093799,-0.006375211904304117
0.3395132392927102,-0.04132167594925789,-0.20967785149407875
0.5238380746619062,-0.793078333982811,-0.7912302797180306
-1.9287643463350526,1.2307327511047785,1.2308934647517025
-0.8540853711793551,0.7024214294849151,0.5519309638868706
1.7373677787432817,-1.138342397032759,-1.0061694125374583
-1.5969831781638253,-0.9128105759709395,-0.8691431292857197
-0.6081764594489064,1.1401062031949705,1.105300742967798
-0.5786586929611229,-2.527118414465477,-1.6179482670929823
0.08505573896844898,0.2685923952088065,0.08265204855672995
1.3291934926233542,-0.3451043211687897,-0.4650515414367803
-0.10681451528411891,-0.5987317230308219,-0.6566714153759053
-0.5786586929611229,1.198444731780313,1.185693619215431
0.9169052245126446,-1.138342397032759,-1.0061694125374583
-1.0425986277520531,1.7042769493423489,1.954781382252964
-0.7753537357470337,-0.47973728565375945,-0.5691038213827385
0.7822159721329073,0.093725565144146,-0.0864222692130714
0.0716596030191901,-0.8505701480301284,-0.8291031854431629
0.2766318487545854,0.503070296067995,0.32710422471260814
-0.10681451528411891,0.8491426224266747,0.7279716650035883
0.40804074276062136,0.2827644171019624,0.09683877872520967
0.2547161053004483,-0.10702489057466197,-0.2674254432961392
0.9053418753403796,-0.08451434422605825,-0.24780112465840942
-0.7040696978955884,0.32385628153903495,0.1383933556805023
0.03024836282107145,0.4922660709033311,0.3153754756438322
-1.0425986277520531,-0.40950764517324334,-0.5154987095206262
-0.7388777425515587,0.11128539557159858,-0.06993466088072635
1.08193389307091,-0.10702489057466197,-0.2674254432961392
-1.7391113782313468,1.9728261660652404,2.419876905342686
-0.3310893295007356,1.701639405882774,1.9504179708465068
0.03024836282107145,1.044396345104429,0.9769012148222253
-0.7388777425515587,1.8761654060799207,2.2476445898441786
0.03024836282107145,-0.06262465496896842,-0.22855792122616633
-0.8136831577341114,1.3607804569671842,1.4181462054815466
-0.5786586929611229,1.5647805823190637,1.7292612453686773
-1.5969831781638253,-0.06262465496896842,-0.22855792122616633
-0.9906423726588159,-0.2303261653771235,-0.37200619867847695
-0.4213259385314799,0.9801373285892855,0.8930789062120484
-0.5786586929611229,1.3290439073676588,1.3716714209515677
-0.7388777425515587,0.38805058070792886,0.20457593920925
-0.26927680941447174,1.6244038369853557,1.8243511097788905
-1.098695935442089,0.22452794360009243,0.03901179479276928
1.6499024678993692,-0.793078333982811,-0.7912302797180306
-1.385363471880179,1.410001207296972,1.4912354483787105
-0.2116589366913904,-0.3147937418619314,-0.4408748990646049
0.1615783076182681,-0.6428768462811109,-0.688141008178349
0.9674539305139009,-0.47973728565375945,-0.5691038213827385
-0.8136831577341114,0.38805058070792886,0.20457593920925
0.35959171660356504,-0.8505701480301284,-0.8291031854431629
-0.6081764594489064,-0.4438272945393366,-0.5418756492165216
-0.5502023209349396,0.16177590720138596,-0.021923636051153675
1.6499024678993692,1.0040697798863158,0.9240765254579648
0.4896297569825401,0.9301467867752562,0.829167151129114
